movie_id,title,tags,clean_title
97367,The Place Beyond the Pines,"a motorcycle stunt rider considers committing a crime in order to provide for his wife and child, an act that puts him on a collision course with a cop-turned-politician. drama crimedrama crimedrama crime corruption fathersonrelationship carnival mechanic motorcycle bankrobberycorruption fathersonrelationship carnival mechanic motorcycle bankrobbery ryangosling bradleycooper evamendesryangosling bradleycooper evamendes derekcianfrancederekcianfrance",theplacebeyondthepines
254904,The November Man,an ex- cia operative is brought back in on a very personal mission and finds himself pitted against his former pupil in a deadly game involving high level cia officials and the russian president-elect. crime action thrillercrime action thrillercrime action thriller cia retired agentcia retired agent piercebrosnan lukebracey olgakurylenkopiercebrosnan lukebracey olgakurylenko rogerdonaldsonrogerdonaldson,thenovemberman
12162,The Hurt Locker,"forced to play a dangerous game of cat-and-mouse in the chaos of war, an elite army bomb squad unit must come together in a city where everyone is a potential enemy and every object could be a deadly bomb. drama thriller wardrama thriller wardrama thriller war sniper explosive loyalty u.s.army iraq carbomb suspense tension iraqwar desert bombsquad bodyarmor womandirector armysergeantsniper explosive loyalty u.s.army iraq carbomb suspense tension iraqwar desert bombsquad bodyarmor womandirector armysergeant jeremyrenner anthonymackie briangeraghtyjeremyrenner anthonymackie briangeraghty kathrynbigelowkathrynbigelow",thehurtlocker
64689,Killing Them Softly,"jackie cogan is an enforcer hired to restore order after three dumb guys rob a mob protected card game, causing the local criminal economy to collapse. crime thrillercrime thrillercrime thriller poker gambling robbery basedonnovel hitman economy murder blood hit mobster gangster criminalpoker gambling robbery basedonnovel hitman economy murder blood hit mobster gangster criminal bradpitt scootmcnairy benmendelsohnbradpitt scootmcnairy benmendelsohn andrewdominikandrewdominik",killingthemsoftly
37003,U2 3D,"a 3-d presentation of u2's global ""vertigo"" tour. shot at seven different shows, this production employs the greatest number of 3-d cameras ever used for a single project. music documentarymusic documentarymusic documentary  bono theedge adamclaytonbono theedge adamclayton markpellington catherineowensmarkpellington catherineowens",u23d
51828,One Day,"a romantic comedy centered on dexter and emma, who first meet during their graduation in 1988 and proceed to keep in touch regularly. the film follows what they do on july 15 annually, usually doing something together. drama romancedrama romancedrama romance basedonnovel comedian job love malefemalerelationship author writer divorce bestfriendsinlove womandirector missedopportunitybasedonnovel comedian job love malefemalerelationship author writer divorce bestfriendsinlove womandirector missedopportunity annehathaway jimsturgess patriciaclarksonannehathaway jimsturgess patriciaclarkson lonescherfiglonescherfig",oneday
7501,Knockaround Guys,four sons of well-known new york mobsters must retrieve a bag of cash from a small montana town ruled by a corrupt sheriff. crime thrillercrime thrillercrime thriller montana sheriff pileofdeadbodies money mobstermontana sheriff pileofdeadbodies money mobster barrypepper andydavoli sethgreenbarrypepper andydavoli sethgreen briankoppelman davidlevienbriankoppelman davidlevien,knockaroundguys
14024,Raise Your Voice,"raise your voice is a coming-of-age story centered around a small-town singer, brokenhearted by the death of her brother in a car crash, who had secretly submitted her for a summer session at a performing arts academy in los angeles. in the performing arts academy, she experiences a whole new way of life in the big city, far from the small town lifestyle she's used to. music drama romancemusic drama romancemusic drama romance music life'sdream aspiringsinger singer teenager deathofbrother grieving musicschool overprotectivefathermusic life'sdream aspiringsinger singer teenager deathofbrother grieving musicschool overprotectivefather hilaryduff oliverjames davidkeithhilaryduff oliverjames davidkeith seanmcnamaraseanmcnamara",raiseyourvoice
115,The Big Lebowski,"jeffrey ""the dude"" lebowski, a los angeles slacker who only wants to bowl and drink white russians, is mistaken for another jeffrey lebowski, a wheelchair-bound millionaire, and finds himself dragged into a strange series of events involving nihilists, adult film producers, ferrets, errant toes, and large sums of money. comedy crimecomedy crimecomedy crime whiterussian dude bowling vietnamveteran carpet nihilism heartattack kidnapping lsd marijuana losangeles millionaire cowboy ashes impregnation bowlingteam unemployed bowlingball weedswhiterussian dude bowling vietnamveteran carpet nihilism heartattack kidnapping lsd marijuana losangeles millionaire cowboy ashes impregnation bowlingteam unemployed bowlingball weeds jeffbridges johngoodman juliannemoorejeffbridges johngoodman juliannemoore joelcoenjoelcoen",thebiglebowski
7874,Black Snake Moan,"a god-fearing bluesman takes to a wild young woman who, as a victim of childhood sexual abuse, is looking everywhere for love, but never quite finding it. dramadramadrama southernusa blues militaryservice independentfilmsouthernusa blues militaryservice independentfilm samuell.jackson christinaricci justintimberlakesamuell.jackson christinaricci justintimberlake craigbrewercraigbrewer",blacksnakemoan
1988,A Mighty Heart,"based on mariane pearl's account of the terrifying and unforgettable story of her husband, wall street journal reporter danny pearl's life and death. drama thrillerdrama thrillerdrama thriller terror journalism newlove sadness fbi despair hostagedrama support hope friendship faith loss pakistan murder independentfilm pregnancyterror journalism newlove sadness fbi despair hostagedrama support hope friendship faith loss pakistan murder independentfilm pregnancy angelinajolie danfutterman irrfankhanangelinajolie danfutterman irrfankhan michaelwinterbottommichaelwinterbottom",amightyheart
8321,In Bruges,"ray and ken, two hit men, are in bruges, belgium, waiting for their next mission. while they are there they have time to think and discuss their previous assignment. when the mission is revealed to ken, it is not what he expected. comedy drama crimecomedy drama crimecomedy drama crime brugesbelgium townsquare vietnamese canadianstereotype skinnedalive gruuthusemuseumbrugesbrugesbelgium townsquare vietnamese canadianstereotype skinnedalive gruuthusemuseumbruges colinfarrell brendangleeson ralphfiennescolinfarrell brendangleeson ralphfiennes martinmcdonaghmartinmcdonagh",inbruges
10186,The Rocker,"rob ""fish"" fishman is the drummer in '80s hair metal band vesuvius. he's unceremoniously booted as the group signs a big record deal, is out of the music world for 20 years - and then receives a second chance with his nephew's band. comedy musiccomedy musiccomedy music 1970s drums groupie musical rock heavymetal headbanging1970s drums groupie musical rock heavymetal headbanging rainnwilson joshgad christinaapplegaterainnwilson joshgad christinaapplegate petercattaneopetercattaneo",therocker
25704,Post Grad,"ryden malby has a master plan. graduate college, get a great job, hang out with her best friend and find the perfect guy. but her plan spins hilariously out of control when she’s forced to move back home with her eccentric family. comedycomedycomedy career family unemployment womandirector graduationspeechcareer family unemployment womandirector graduationspeech alexisbledel zachgilford rodrigosantoroalexisbledel zachgilford rodrigosantoro vickyjensonvickyjenson",postgrad
19265,Whatever Works,"whatever works explores the relationship between a crotchety misanthrope, boris and a naïve, impressionable young runaway from the south, melody. when melody's uptight parents arrive in new york to rescue her, they are quickly drawn into wildly unexpected romantic entanglements. everyone discovers that finding love is just a combination of lucky chance and appreciating the value of ""whatever works."" comedy romancecomedy romancecomedy romance loveatfirstsight runaway agedifference naivety christian marriage atheist misanthrope eccentric religion dating newyorkcity oldermanyoungerwomanrelationship limploveatfirstsight runaway agedifference naivety christian marriage atheist misanthrope eccentric religion dating newyorkcity oldermanyoungerwomanrelationship limp larrydavid evanrachelwood adambrookslarrydavid evanrachelwood adambrooks woodyallenwoodyallen",whateverworks
36047,The In Crowd,"a mentally disturbed young woman takes a job at a posh country club and falls in with a clique of wealthy college kids where she's taken under the wing of the clique's twisted leader, who harbors some dark secrets too terrifying to tell. thrillerthrillerthriller womandirectorwomandirector susanward loriheuring matthewsettlesusanward loriheuring matthewsettle marylambertmarylambert",theincrowd
42188,Never Let Me Go,"as children, kathy, ruth, and tommy spend their childhood at an idyllic and secluded english boarding school. as they grow into adults, they must come to terms with the complexity and strength of their love for one another while also preparing for the haunting reality awaiting them. drama romance sciencefictiondrama romance sciencefictiondrama romance sciencefiction soul basedonnovel sadness forgiveness dystopia boardingschool cloning existentialismsoul basedonnovel sadness forgiveness dystopia boardingschool cloning existentialism careymulligan andrewgarfield keiraknightleycareymulligan andrewgarfield keiraknightley markromanekmarkromanek",neverletmego
8461,Funny Games,"when ann, husband george and son georgie arrive at their holiday home they are visited by a pair of polite and seemingly pleasant young men. armed with deceptively sweet smiles and some golf clubs, they proceed to terrorize and torture the tight-knit clan, giving them until the next day to survive. horror thriller crimehorror thriller crimehorror thriller crime brotherbrotherrelationship boat psychopath vacation murder suspense neighbor torture dog familybrotherbrotherrelationship boat psychopath vacation murder suspense neighbor torture dog family naomiwatts timroth michaelpittnaomiwatts timroth michaelpitt michaelhanekemichaelhaneke",funnygames
331592,Listening,"for years, we have tried to harness the power of the human mind… and failed. now, one breakthrough will change everything. beyond technology. beyond humanity. beyond control. david, ryan, and jordan hope the telepathy invention will solve all their problems, but the bleeding-edge technology opens a pandora’s box of new dangers, as the team discovers that when they open their minds, there is nowhere to hide their thoughts. drama thriller sciencefictiondrama thriller sciencefictiondrama thriller sciencefiction secret telepathy technology invention government mindcontrol betrayal trust danger privacysecret telepathy technology invention government mindcontrol betrayal trust danger privacy thomasstroppel artieahr ambermariebollingerthomasstroppel artieahr ambermariebollinger khalilsullinskhalilsullins",listening
10045,District B13,"set in the ghettos of paris in 2010, an undercover cop and ex-thug try to infiltrate a gang in order to defuse a neutron bomb. action thriller sciencefictionaction thriller sciencefictionaction thriller sciencefiction paris bomb vororte dystopia parkour gang undercovercopparis bomb vororte dystopia parkour gang undercovercop davidbelle cyrilraffaelli tonyd'amariodavidbelle cyrilraffaelli tonyd'amario pierremorelpierremorel",districtb13
16353,Ong Bak 2,moments from death a young man is rescued by a renowned warrior. realizing unsurpassed physical potential in the young boy he trains him into the most dangerous man alive. as he becomes a young man he goes on a lone mission of vengeance against the vicious slave traders who enslaved him as a youth and the treacherous warlord who killed his father. adventure action thrilleradventure action thrilleradventure action thriller sequelsequel tonyjaa sarunyuwongkrachang sorapongchatreetonyjaa sarunyuwongkrachang sorapongchatree tonyjaa pannarittikraitonyjaa pannarittikrai,ongbak2
23759,Centurion,"britain, a.d. 117. quintus dias, the sole survivor of a pictish raid on a roman frontier fort, marches north with general virilus' legendary ninth legion, under orders to wipe the picts from the face of the earth and destroy their leader, gorlacon. adventure action dramaadventure action dramaadventure action drama romanempire ancientrome ancientworld violence britain behindenemylines solesurvivorromanempire ancientrome ancientworld violence britain behindenemylines solesurvivor michaelfassbender olgakurylenko davidmorrisseymichaelfassbender olgakurylenko davidmorrissey neilmarshallneilmarshall",centurion
10185,The Midnight Meat Train,"the photographer leon lives with his girlfriend and waitress maya waiting for a chance to get in the photo business. when maya contacts their friend jurgis, he schedules a meeting for leon with the successful owner of arts gallery susan hoff; she analyzes leon's work and asks him to improve the quality of his photos. during the night, the upset leon decides to wander on the streets taking pictures with his camera, and he follows three punks down to the subway station; when the gang attacks a young woman, leon defends her and the guys move on. on the next morning, leon discovers that the woman is missing. he goes to the police station, but detective lynn hadley does not give much attention to him and discredits his statement. leon becomes obsessed to find what happened with the stranger and he watches the subway station. when he sees the elegant butcher mahogany in the train, leon believes he might be a murderer and stalks him everywhere, in the beginning of his journey to the darkness. mystery drama crime thriller horrormystery drama crime thriller horrormystery drama crime thriller horror photographer butcher vegetarian midnight bloodsplatter gore stalking diner decapitation blood violence subwaytrain verylittledialoguephotographer butcher vegetarian midnight bloodsplatter gore stalking diner decapitation blood violence subwaytrain verylittledialogue bradleycooper vinniejones brookeshieldsbradleycooper vinniejones brookeshields ryûheikitamuraryûheikitamura",themidnightmeattrain
75033,Winnie Mandela,a drama that chronicles the life of winnie mandela from her childhood through her marriage and her husband's incarceration. dramadramadrama biography nelsonmandelabiography nelsonmandela eliaskoteas terrencehoward jenniferhudsoneliaskoteas terrencehoward jenniferhudson darrelljamesroodtdarrelljamesroodt,winniemandela
172391,Khumba,a half-striped zebra is blamed for the drought and leaves his herd in search of his missing stripes. he is joined on his quest by an overprotective wildebeest and a flamboyant ostrich; they defeat the tyrannical leopard and save his herd. animation adventure familyanimation adventure familyanimation adventure family 3d khumba3d khumba jaket.austin liamneeson stevebuscemijaket.austin liamneeson stevebuscemi anthonysilverstonanthonysilverston,khumba
262543,Automata,"jacq vaucan, an insurance agent of roc robotics corporation, routinely investigates the case of manipulating a robot. what he discovers will have profound consequences for the future of humanity. thriller sciencefictionthriller sciencefictionthriller sciencefiction artificialintelligence rain future dystopia robot ecology desert childhitmanartificialintelligence rain future dystopia robot ecology desert childhitman antoniobanderas birgittehjortsørensen dylanmcdermottantoniobanderas birgittehjortsørensen dylanmcdermott gabeibáñezgabeibáñez",automata
20083,Shinjuku Incident,"iron zhao aka steelhead, a truck repairman from china's northeast, and settles down as an illegal immigrant in tokyo. after a series of run-ins with the yakuza, he rises to power as the don of chinese illegal immigrants. however, things get out of control when he's foolish enough to believe in clean getaways in a world that offers none, and soon comes to seal his own fate. drama action thriller crimedrama action thriller crimedrama action thriller crime drugstealing yakluza shinjuku criminalsyndicate taiwanesedrugstealing yakluza shinjuku criminalsyndicate taiwanese jackiechan naototakenaka danielwujackiechan naototakenaka danielwu derekyeetung-singderekyeetung-sing",shinjukuincident
454,Romeo + Juliet,"in director baz luhrmann's contemporary take on william shakespeare's classic tragedy, the montagues and capulets have moved their ongoing feud to the sweltering suburb of verona beach, where romeo and juliet fall in love and secretly wed. though the film is visually modern, the bard's dialogue remains. drama romancedrama romancedrama romance shakespeare forbiddenlove gunviolence starcrossedlovers shakespeareinmoderndress teenageromance masquerade shakespeare'sromeoandjuliet gangstergripshakespeare forbiddenlove gunviolence starcrossedlovers shakespeareinmoderndress teenageromance masquerade shakespeare'sromeoandjuliet gangstergrip leonardodicaprio clairedanes johnleguizamoleonardodicaprio clairedanes johnleguizamo bazluhrmannbazluhrmann",romeojuliet
288980,Freedom,"two men separated by 100 years are united in their search for freedom. in 1856 a slave, samuel woodward and his family, escape from the monroe plantation near richmond, virginia. a secret network of ordinary people known as the underground railroad guide the family on their journey north to canada. they are relentlessly pursued by the notorious slave hunter plimpton. hunted like a dog and haunted by the unthinkable suffering he and his forbears have endured, samuel is forced to decide between revenge or freedom. 100 years earlier in 1748, john newton the captain of a slave trader sails from africa with a cargo of slaves, bound for america. on board is samuel's great grandfather whose survival is tied to the fate of captain newton. the voyage changes newton's life forever and he creates a legacy that will inspire samuel and the lives of millions for generations to come. dramadramadrama ship freedom slaveship freedom slave cubagoodingjr. williamsadler sharonlealcubagoodingjr. williamsadler sharonleal petercousenspetercousens",freedom
12405,Slumdog Millionaire,"jamal malik is an impoverished indian teen who becomes a contestant on the hindi version of ‘who wants to be a millionaire?’ but, after he wins, he is suspected of cheating. drama romancedrama romancedrama romance slum indianlead cheating suspicion gameshow orphan duringcreditsstingerslum indianlead cheating suspicion gameshow orphan duringcreditsstinger devpatel freidapinto anilkapoordevpatel freidapinto anilkapoor dannyboyledannyboyle",slumdogmillionaire
14435,My Bloody Valentine,"ten years ago, a tragedy changed the town of harmony forever. tom hanniger, an inexperienced coal miner, caused an accident in the tunnels that trapped and killed five men and sent the only survivor, harry warden, into a permanent coma. but harry warden wanted revenge. exactly one year later, on valentine’s day, he woke up…and brutally murdered twenty-two people with a pickaxe before being killed. mystery horrormystery horrormystery horror sheriff miner delusion headinjury remake slaughter blood aftercreditsstinger 3dsheriff miner delusion headinjury remake slaughter blood aftercreditsstinger 3d jensenackles jaimeking kerrsmithjensenackles jaimeking kerrsmith patricklussierpatricklussier",mybloodyvalentine
691,The Spy Who Loved Me,russian and british submarines with nuclear missiles on board both vanish from sight without a trace. england and russia both blame each other as james bond tries to solve the riddle of the disappearing ships. but the kgb also has an agent on the case. adventure action thrilleradventure action thrilleradventure action thriller londonengland submarine england assassination spy cairo terrorist egypt massmurder pyramid russia plannedmurder secretintelligenceservice kgb villain nuclearmissile tanker sphinx sardinien warhead jetski utopia murder shark killer britishsecretservice skiinglondonengland submarine england assassination spy cairo terrorist egypt massmurder pyramid russia plannedmurder secretintelligenceservice kgb villain nuclearmissile tanker sphinx sardinien warhead jetski utopia murder shark killer britishsecretservice skiing rogermoore barbarabach curdjürgensrogermoore barbarabach curdjürgens lewisgilbertlewisgilbert,thespywholovedme
62008,Good Deeds,"businessman wesley deeds is jolted out of his scripted life when he meets lindsey, a single mother who works on the cleaning crew in his office building. comedy drama romancecomedy drama romancecomedy drama romance africanamerican singlemother fiancéfiancéerelationship corporation richman-poorwomanafricanamerican singlemother fiancéfiancéerelationship corporation richman-poorwoman tylerperry phyliciarashād thandienewtontylerperry phyliciarashād thandienewton tylerperrytylerperry",gooddeeds
71688,The Iron Lady,"a look at the life of margaret thatcher, the former prime minister of the united kingdom, with a focus on the price she paid for power. history dramahistory dramahistory drama capitalism primeminister argentina margaretthatcher britishoverseasterritory warpropaganda britishpolitics britishprimeminister femalepolitician falklandswar politicalleader femaleprimeminister rightwing falklands womandirector 1980scapitalism primeminister argentina margaretthatcher britishoverseasterritory warpropaganda britishpolitics britishprimeminister femalepolitician falklandswar politicalleader femaleprimeminister rightwing falklands womandirector 1980s merylstreep anthonystewarthead harrylloydmerylstreep anthonystewarthead harrylloyd phyllidalloydphyllidalloyd",theironlady
8291,Poetic Justice,"in this film, we see the world through the eyes of main character justice, a young african-american poet. a mail carrier invites a few friends along for a long overnight delivery run. drama romancedrama romancedrama romance lossoflover sadness losangeles roadmovielossoflover sadness losangeles roadmovie janetjackson tupacamarushakur reginakingjanetjackson tupacamarushakur reginaking johnsingletonjohnsingleton",poeticjustice
34563,Our Family Wedding,"the weeks leading up to a young couple's wedding is comic and stressful, especially as their respective fathers try to lay to rest their feud. comedycomedycomedy interracialmarriage wedding duringcreditsstingerinterracialmarriage wedding duringcreditsstinger forestwhitaker americaferrera carlosmenciaforestwhitaker americaferrera carlosmencia rickfamuyiwarickfamuyiwa",ourfamilywedding
16899,Easy Virtue,"a young englishman marries a glamorous american. when he brings her home to meet the parents, she arrives like a blast from the future - blowing their entrenched british stuffiness out the window. comedy romancecomedy romancecomedy romance  jessicabiel benbarnes kristinscottthomasjessicabiel benbarnes kristinscottthomas stephanelliottstephanelliott",easyvirtue
43949,Flipped,"when juli meets bryce in the second grade, she knows it's true love. after spending six years trying to convince bryce the same, she's ready to give up - until he starts to reconsider. romance dramaromance dramaromance drama shyness basedonnovel unrequitedlove neighbor familyrelationships firstcrush younglove oppositesattract adolescentboy basedonyoungadultnovelshyness basedonnovel unrequitedlove neighbor familyrelationships firstcrush younglove oppositesattract adolescentboy basedonyoungadultnovel madelinecarroll callanmcauliffe rebeccademornaymadelinecarroll callanmcauliffe rebeccademornay robreinerrobreiner",flipped
142,Brokeback Mountain,brokeback mountain is an ang lee film about two modern day cowboys who meet on a shepherding job in the summer of ’63. the two share a raw and powerful summer together that turns into a life long relationship conflicting with the lives they are supposed to live. drama romancedrama romancedrama romance gay countryside homophobia lossoflover wyoming rodeo fathermurder horsebackriding intolerance daughter marriagecrisis secretlove cowboy starcrossedloversgay countryside homophobia lossoflover wyoming rodeo fathermurder horsebackriding intolerance daughter marriagecrisis secretlove cowboy starcrossedlovers heathledger jakegyllenhaal randyquaidheathledger jakegyllenhaal randyquaid angleeanglee,brokebackmountain
86838,Seven Psychopaths,a struggling screenwriter inadvertently becomes entangled in the los angeles criminal underworld after his oddball friends kidnap a gangster's beloved shih tzu. comedy crimecomedy crimecomedy crime suicide alcohol sex screenwriter underworld fight kidnapping party murder scam losangeles gangster explosion criminal shihtzu strugglingsuicide alcohol sex screenwriter underworld fight kidnapping party murder scam losangeles gangster explosion criminal shihtzu struggling colinfarrell samrockwell woodyharrelsoncolinfarrell samrockwell woodyharrelson martinmcdonaghmartinmcdonagh,sevenpsychopaths
613,Downfall,"in april of 1945, germany stands at the brink of defeat with the russian army closing in from the east and the allied expeditionary force attacking from the west. in berlin, capital of the third reich, adolf hitler proclaims that germany will still achieve victory and orders his generals and advisers to fight to the last man. when the end finally does come, and hitler lies dead by his own hand, what is left of his military must find a way to end the killing that is the battle of berlin, and lay down their arms in surrender. drama history wardrama history wardrama history war berlin poison dictator clerk ideology worldwarii traitor despair destroy testament capitulation soviettroops racepolitics nationalsocialism adolfhitler ultimatevictory minister nationalsocialistparty dyinganddeath historicalfigure germanshepherdberlin poison dictator clerk ideology worldwarii traitor despair destroy testament capitulation soviettroops racepolitics nationalsocialism adolfhitler ultimatevictory minister nationalsocialistparty dyinganddeath historicalfigure germanshepherd brunoganz alexandramarialara corinnaharfouchbrunoganz alexandramarialara corinnaharfouch oliverhirschbiegeloliverhirschbiegel",downfall
54518,Justin Bieber: Never Say Never,"tells the story of justin bieber, the kid from canada with the hair, the smile and the voice: it chronicles his unprecedented rise to fame, all the way from busking in the streets of stratford, canada to putting videos on youtube to selling out madison square garden in new york as the headline act during the my world tour from 2010. it features usher, scooter braun, ludacris, sean kingston, antonio ""l.a."" reid, boyz ii men, miley cyrus, jaden smith, justin's family members and parts of his crew and huge fanbase in a mix of interviews and guest performances. it was released in 3d in theaters all around the world and is the highest grossing concert movie of all time, beating the previous record held by michael jackson's this is it from 2009. documentary music familydocumentary music familydocumentary music family manager canada popsinger star prayer musiccompetition tourbus aftercreditsstinger duringcreditsstinger justinbiebermanager canada popsinger star prayer musiccompetition tourbus aftercreditsstinger duringcreditsstinger justinbieber justinbieber mileycyrus usherraymondjustinbieber mileycyrus usherraymond jonm.chujonm.chu",justinbieberneversaynever
44214,Black Swan,"a ballet dancer wins the lead in ""swan lake"" and is perfect for the role of the delicate white swan - princess odette - but slowly loses her mind as she becomes more and more like odile, the black swan. drama thrillerdrama thrillerdrama thriller dancing competition sex dancer obsession paranoia insanity suspense ballet newyorkcity heartbreak mentalillness madness swanlake ballerina bodyhorrordancing competition sex dancer obsession paranoia insanity suspense ballet newyorkcity heartbreak mentalillness madness swanlake ballerina bodyhorror natalieportman milakunis vincentcasselnatalieportman milakunis vincentcassel darrenaronofskydarrenaronofsky",blackswan
339984,Miracles from Heaven,a faith based movie. a young girl suffering from a rare digestive disorder finds herself miraculously cured after surviving a terrible accident. based on the book 'three miracles from heaven' by christy beam. dramadramadrama miracle christian cure womandirector accidentmiracle christian cure womandirector accident jennifergarner kylierogers martinhendersonjennifergarner kylierogers martinhenderson patriciariggenpatriciariggen,miraclesfromheaven
239563,St. Vincent,"a young boy whose parents just divorced finds an unlikely friend and mentor in the misanthropic, bawdy, hedonistic, war veteran who lives next door. comedycomedycomedy babysitter friendship neighbor divorce childofdivorcebabysitter friendship neighbor divorce childofdivorce billmurray melissamccarthy naomiwattsbillmurray melissamccarthy naomiwatts theodoremelfitheodoremelfi",stvincent
10985,The New Guy,"nerdy high school senior dizzy harrison has finally gotten lucky -- after purposely getting expelled, he takes lessons in 'badass cool' from a convict and enrolls at a new school. but can he keep up the ruse? comedy familycomedy familycomedy family prison dualidentity identity loser highschool losangeles duringcreditsstingerprison dualidentity identity loser highschool losangeles duringcreditsstinger djqualls elizadushku zooeydeschaneldjqualls elizadushku zooeydeschanel eddectereddecter",thenewguy
332567,The Shallows,"an injured surfer stranded on a buoy needs to get back to shore, but the great white shark stalking her might have other ideas. horror drama thrillerhorror drama thrillerhorror drama thriller mexico beach surfer island survival youngwoman shark greatwhiteshark trapped animalattack animalhorror preymexico beach surfer island survival youngwoman shark greatwhiteshark trapped animalattack animalhorror prey blakelively óscarjaenada angelojosuelozanocorzoblakelively óscarjaenada angelojosuelozanocorzo jaumecollet-serrajaumecollet-serra",theshallows
136835,No Good Deed,"terri is a devoted wife and mother of two, living an ideal suburban life in atlanta when colin, a charming but dangerous escaped convict, shows up at her door claiming car trouble. terri offers her phone to help him but soon learns that no good deed goes unpunished as she finds herself fighting for survival when he invades her home and terrorizes her family. crime thrillercrime thrillercrime thriller sadistic hostage sociopath serialkiller blood escapedconvict murderer homeinvasion killer deadly escapedkillersadistic hostage sociopath serialkiller blood escapedconvict murderer homeinvasion killer deadly escapedkiller idriselba tarajip.henson lesliebibbidriselba tarajip.henson lesliebibb sammillersammiller",nogooddeed
5876,The Mist,"after a violent storm, a dense cloud of mist envelops a small maine town, trapping artist david drayton and his five-year-old son in a local grocery store with other people. they soon discover that the mist conceals deadly horrors that threaten their lives, and worse, their sanity. sciencefiction horror thrillersciencefiction horror thrillersciencefiction horror thriller fathersonrelationship monster supermarket fight artist fog bible spider survivor faith prayer bloodsplatter gore giantmonster blood anger thunderstormfathersonrelationship monster supermarket fight artist fog bible spider survivor faith prayer bloodsplatter gore giantmonster blood anger thunderstorm thomasjane marciagayharden laurieholdenthomasjane marciagayharden laurieholden frankdarabontfrankdarabont",themist
264660,Ex Machina,"caleb, a 26 year old coder at the world's largest internet company, wins a competition to spend a week at a private mountain retreat belonging to nathan, the reclusive ceo of the company. but when caleb arrives at the remote location he finds that he will have to participate in a strange and fascinating experiment in which he must interact with the world's first true artificial intelligence, housed in the body of a beautiful robot girl. drama sciencefictiondrama sciencefictiondrama sciencefiction dancing artificialintelligence distrust isolation technology manipulation friendship deception laboratory robot poweroutage surveillancecamera consciousness existentialism lockdown philosophical robothumanrelationship turingtest cyberneticsdancing artificialintelligence distrust isolation technology manipulation friendship deception laboratory robot poweroutage surveillancecamera consciousness existentialism lockdown philosophical robothumanrelationship turingtest cybernetics domhnallgleeson aliciavikander oscarisaacdomhnallgleeson aliciavikander oscarisaac alexgarlandalexgarland",exmachina
1251,Letters from Iwo Jima,"the story of the battle of iwo jima between the united states and imperial japan during world war ii, as told from the perspective of the japanese who fought it. action adventure drama waraction adventure drama waraction adventure drama war worldwarii cave dyinganddeath pacifictheater japanesearmy imperialjapanworldwarii cave dyinganddeath pacifictheater japanesearmy imperialjapan kenwatanabe kazunarininomiya tsuyoshiiharakenwatanabe kazunarininomiya tsuyoshiihara clinteastwoodclinteastwood",lettersfromiwojima
264644,Room,jack is a young boy of 5 years old who has lived all his life in one room. he believes everything within it are the only real things in the world. but what will happen when his ma suddenly tells him that there are other things outside of room? drama thrillerdrama thrillerdrama thriller basedonnovel carpet isolation kidnapping imprisonment grandparents escape hospital dog captive mothersonrelationship shed skylightbasedonnovel carpet isolation kidnapping imprisonment grandparents escape hospital dog captive mothersonrelationship shed skylight brielarson jacobtremblay joanallenbrielarson jacobtremblay joanallen lennyabrahamsonlennyabrahamson,room
84892,The Perks of Being a Wallflower,"a coming-of-age story based on the best-selling novel by stephen chbosky, which follows 15-year-old freshman charlie, an endearing and naive outsider who is taken under the wings of two seniors. a moving tale of love, loss, fear and hope - and the unforgettable friends that help us through life. drama romancedrama romancedrama romance shyness secret narration kiss freshman comingofage teenageboy highschoolstudent firstlove auntnephewrelationship gayleadcharacter santahat lgbtteen auntnephewincest basedonyoungadultnovelshyness secret narration kiss freshman comingofage teenageboy highschoolstudent firstlove auntnephewrelationship gayleadcharacter santahat lgbtteen auntnephewincest basedonyoungadultnovel loganlerman emmawatson ezramillerloganlerman emmawatson ezramiller stephenchboskystephenchbosky",theperksofbeingawallflower
59678,Attack the Block,a teen gang in a grim south london housing estate must team up with the other residents to protect their neighbourhood from a terrifying alien invasion. action comedy sciencefictionaction comedy sciencefictionaction comedy sciencefiction streetgang fireworks chase meteor playground arrest cannabis moped carsetonfire carcrash alien socialsatire crime race naivechildrenstreetgang fireworks chase meteor playground arrest cannabis moped carsetonfire carcrash alien socialsatire crime race naivechildren nickfrost jodiewhittaker johnboyeganickfrost jodiewhittaker johnboyega joecornishjoecornish,attacktheblock
79777,In the Land of Blood and Honey,"during the bosnian war, danijel, a soldier fighting for the serbs, re-encounters ajla, a bosnian who's now a captive in his camp he oversees. their once promising connection has become ambiguous as their motives have changed. drama romance wardrama romance wardrama romance war muslim sistersisterrelationship sarajevo bosnianwarof1992-1995 violence unitednations womandirectormuslim sistersisterrelationship sarajevo bosnianwarof1992-1995 violence unitednations womandirector zanamarjanović gorankostić brankođurićzanamarjanović gorankostić brankođurić angelinajolieangelinajolie",inthelandofbloodandhoney
